Date,ITSA4.SA,PETR4.SA,VALE3.SA
2017-02-21,7.458446025848389,14.440720558166504,28.696596145629883
2017-02-22,7.494653701782227,14.090696334838867,28.010265350341797
2017-02-23,7.400516510009766,13.965045928955078,26.782949447631836
2017-02-24,7.270174980163574,13.62399673461914,26.419601440429688
2017-03-01,7.244793891906738,13.929144859313965,26.782949447631836
2017-03-02,7.157769203186035,13.561171531677246,25.402217864990234
2017-03-03,7.244793891906738,13.749645233154297,25.692899703979492
2017-03-06,7.302811145782471,13.552197456359863,25.111541748046875
2017-03-07,7.194027900695801,13.62399673461914,24.966197967529297
2017-03-08,7.056241035461426,13.058574676513672,24.32024383544922
2017-03-09,6.990971565246582,13.013699531555176,24.36869239807129
2017-03-10,7.019981384277344,12.843175888061523,23.940744400024414
2017-03-13,7.1215105056762695,12.897026062011719,25.038869857788086
2017-03-14,7.041738033294678,12.196978569030762,25.16806411743164
2017-03-15,7.223038196563721,12.744452476501465,26.904067993164062
2017-03-16,7.223038196563721,12.304678916931152,26.266185760498047
2017-03-17,7.0852484703063965,11.811054229736328,25.27303123474121
2017-03-20,7.070745468139648,12.205952644348145,25.53948402404785
2017-03-21,6.8241753578186035,11.667454719543457,23.448204040527344
2017-03-22,6.998222827911377,12.259801864624023,23.73888397216797
2017-03-23,6.940208911895752,12.179027557373047,23.60969352722168
2017-03-24,7.0054779052734375,12.098252296447754,23.41590690612793
2017-03-27,7.070745468139648,12.358528137207031,23.730806350708008
2017-03-28,7.019981384277344,12.520075798034668,24.069934844970703
2017-03-29,7.0852484703063965,12.968825340270996,24.312170028686523
2017-03-30,6.998222827911377,12.968825340270996,24.30409812927246
2017-03-31,6.8894453048706055,13.00472354888916,24.053787231445312
2017-04-03,6.947460174560547,13.166275024414062,23.827701568603516
2017-04-04,7.041738033294678,13.327823638916016,24.74818992614746
2017-04-05,6.9619622230529785,13.076523780822754,23.77925682067871
2017-04-06,6.867688179016113,13.040624618530273,23.343236923217773
2017-04-07,6.903947830200195,13.193199157714844,23.53702163696289
2017-04-10,6.932955265045166,13.408598899841309,23.440128326416016
2017-04-11,6.9619622230529785,13.175249099731445,23.141374588012695
2017-04-12,6.9257049560546875,13.148324012756348,22.1401424407959
2017-04-13,6.751654148101807,12.636749267578125,22.1401424407959
2017-04-17,6.932955265045166,12.81624984741211,22.14821434020996
2017-04-18,6.990971565246582,12.65470027923584,21.486112594604492
2017-04-19,6.874939441680908,12.205952644348145,21.53455924987793
2017-04-20,6.81692361831665,12.457252502441406,22.648832321166992
2017-04-24,6.983719825744629,12.591875076293945,22.903797149658203
2017-04-25,6.998222827911377,12.870099067687988,23.654739379882812
2017-04-26,6.976468563079834,12.56495189666748,23.137422561645508
2017-04-27,7.063493251800537,12.322625160217285,22.3864803314209
2017-04-28,7.1722731590271,12.538025856018066,22.920482635498047
2017-05-02,7.310062885284424,12.555977821350098,23.41276741027832
2017-05-03,7.237542152404785,12.708551406860352,21.960947036743164
2017-05-04,7.070745468139648,12.205952644348145,21.151594161987305
2017-05-05,7.266549587249756,12.753425598144531,21.735660552978516
2017-05-08,7.252045631408691,12.636749267578125,21.718975067138672
2017-05-09,7.273803234100342,12.690600395202637,22.111135482788086
2017-05-10,7.324565887451172,13.220123291015625,22.16119384765625
2017-05-11,7.4478535652160645,13.300898551940918,21.960947036743164
2017-05-12,7.469607353210449,13.866321563720703,21.618844985961914
2017-05-15,7.469607353210449,14.072744369506836,22.236289978027344
2017-05-16,7.4478535652160645,14.090696334838867,22.745264053344727
2017-05-17,7.302811145782471,14.009921073913574,22.39482307434082
2017-05-18,6.599361419677734,11.802080154418945,22.41151237487793
2017-05-19,6.642875671386719,12.223902702331543,22.736919403076172
